Name,Temperature,Carbon,Water,Rhodium,Iron,Atmosphere Color,Moons,Habitable
Ross 4790s,330337,Low,Low,Low,High,Yellow,8,1
HD 8862z,305749,Low,Low,Medium,Low,Yellow,7,1
LHS 2025o,295398,Medium,Low,Low,Low,Yellow,8,1
KELT-9050r,311864,High,Low,Low,Low,Red,3,0
KELT-3637c,307393,Low,Low,Low,Low,Yellow,0,1
TRAPPIST-8436h,267045,Low,Low,Low,Low,Yellow,4,1
LHS 9583r,276847,High,High,Medium,Medium,Yellow,4,0
K2-828v,309759,Low,Low,Medium,Low,Yellow,0,1
Kepler-553x,305774,High,High,High,High,Yellow,1,0
Gliese 6053l,270875,High,Low,Low,Low,Yellow,5,1
KELT-9012q,306585,Low,Low,Low,Low,,4,1
Gliese 3393u,315759,High,High,Medium,High,Red,0,0
HR 4174j,307092,High,High,Low,High,Red,6,0
Gliese 1191a,313645,Low,High,Medium,Low,Yellow,6,1
Ross 7757h,332328,Low,Low,Low,Low,Yellow,6,1
Gliese 3858z,277273,High,High,Low,Medium,Blue,4,0
K2-4387b,272223,High,High,Medium,Low,Blue,6,0
WASP-9454k,287130,Medium,High,Low,High,Red,5,0
HD 1653a,318304,High,High,Medium,High,Red,1,0
Kepler-2604n,337284,Low,Low,Medium,Medium,Yellow,8,1
HR 8277o,337973,High,Low,Low,High,Yellow,4,1
HD 2047y,333032,Low,Low,Low,High,Blue,6,1
WASP-8161j,303987,High,High,Medium,High,Yellow,5,0
Ross 7086i,279102,High,Medium,High,Medium,Blue,2,0
HR 4982k,273595,High,Medium,High,High,Red,0,0
TRAPPIST-3428m,267510,High,Low,Medium,High,Yellow,4,0
Ross 433e,338282,Low,High,Low,High,Yellow,5,1
Ross 8094u,311666,Low,Low,Medium,High,Yellow,5,1
TRAPPIST-2309o,323205,Low,Medium,Low,Medium,Yellow,5,1
K2-6250d,306312,High,High,Low,High,Red,5,0
WASP-1393s,271703,High,High,High,High,Red,3,0
HR 9899e,299509,High,High,High,High,Yellow,4,0
WASP-317a,286149,High,High,High,High,Red,7,0
Gliese 9940r,311067,Medium,Low,Low,Medium,Red,8,1
Ross 6072n,313881,High,High,High,Low,Yellow,0,0
HD 9880e,310492,Low,Medium,High,High,Yellow,4,1
TRAPPIST-9012p,276274,High,High,High,High,Red,6,0
Kepler-7555d,298447,High,High,Low,High,Red,7,0
KELT-9937o,267001,High,Low,High,High,Yellow,5,0
TRAPPIST-7526h,279494,Medium,Low,High,Low,Blue,4,0
KELT-870g,314104,Low,High,High,Low,Red,6,0
TRAPPIST-7744t,309478,Low,High,Low,Low,Yellow,4,1
Gliese 1974y,303382,Medium,Medium,Medium,Low,Red,1,0
Kepler-6629v,318305,High,Low,High,Low,Yellow,4,1
TRAPPIST-1237f,314525,High,Low,Medium,Low,Yellow,4,1
LHS 7640g,306462,Low,High,High,High,Red,5,0
HR 7163q,286116,Medium,High,High,High,Yellow,5,0
WASP-7076z,309246,High,High,High,High,,4,0
KELT-7944v,280912,High,High,High,Low,Red,2,0
WASP-6382c,305243,Low,Low,Low,High,Red,8,1
Kepler-5208q,314143,High,High,High,Low,Yellow,7,0
HR 4065o,270243,High,Medium,High,Low,Yellow,1,0
Ross 3241z,269091,High,Medium,High,High,Red,2,0
K2-5980x,316086,Low,Low,Low,Low,Yellow,2,1
HD 2645t,301890,Low,High,Low,Medium,Yellow,3,1
WASP-5752y,309222,Low,Low,Low,Low,Yellow,7,1
LHS 7707q,304795,Medium,Medium,High,High,Red,1,0
Kepler-7135o,296870,High,Medium,High,Low,Blue,4,0
KELT-309n,269764,Low,High,Low,Low,Yellow,6,1
LHS 909e,307488,High,Low,Medium,Low,Yellow,5,1
Gliese 4894q,306952,Low,Medium,Low,Low,Yellow,5,1
K2-5219u,318087,Low,Low,Low,Low,Red,7,1
Ross 459r,312900,Medium,Low,Low,High,Yellow,5,1
TRAPPIST-6254w,322821,Low,Medium,Low,Low,Yellow,8,1
HD 6920b,314442,Low,Medium,High,Low,Yellow,4,1
Kepler-9681k,300722,Low,Low,High,Medium,Yellow,6,1
HR 7815t,305918,Medium,Medium,Medium,Low,Yellow,8,1
TRAPPIST-7405o,320205,High,Low,Medium,High,Yellow,7,1
Gliese 588o,265407,Low,Medium,High,Medium,Yellow,0,1
HD 2602i,304099,High,Low,Low,High,Yellow,6,1
KELT-4510p,301079,Low,Low,Low,High,Yellow,2,1
Ross 8368o,313571,Medium,Low,High,Medium,Blue,7,1
Ross 9851x,302548,Low,Low,High,Low,Yellow,1,1
TRAPPIST-3836u,328090,Medium,Low,Low,Low,,4,1
Ross 5999c,337825,Low,Medium,Low,Low,Yellow,2,1
LHS 7562j,301580,High,Low,High,Low,Red,6,0
WASP-2936v,338238,Medium,Low,Low,High,Yellow,8,1
KELT-6436i,291025,Medium,Low,High,Low,Blue,7,1
TRAPPIST-8776x,270876,High,High,Low,High,Red,6,0
HD 6348p,335913,High,Low,Low,Low,Yellow,7,1
HR 1430h,335560,Low,Low,Low,Low,Yellow,4,1
Gliese 2136v,269959,High,High,High,Low,Red,1,0
HR 6417e,324125,High,Low,Low,Low,Yellow,6,1
TRAPPIST-1808w,322418,Low,Medium,Low,Low,Yellow,7,1
Kepler-5101y,297037,High,Medium,High,High,Red,2,0
HD 4359x,270978,High,High,High,High,Red,2,0
Kepler-6431u,314033,Low,Medium,Low,Low,Yellow,7,1
Gliese 7972i,310677,Medium,Low,High,High,Red,2,0
TRAPPIST-1810q,315886,Low,High,High,High,Blue,6,0
Gliese 6651c,329244,Low,Low,Low,Low,Red,4,1
TRAPPIST-292y,320265,High,Medium,Medium,High,Red,3,0
WASP-8820y,311694,High,High,High,High,Blue,6,0
LHS 4309b,280999,High,Medium,High,Low,Red,3,0
TRAPPIST-756i,339645,Low,Low,High,Medium,Yellow,6,1
HR 5963w,326012,High,High,High,Low,Red,2,0
LHS 3141n,307922,High,High,High,High,Red,7,0
K2-9887g,302897,High,Low,Medium,High,Red,4,0
TRAPPIST-5855j,312016,High,Low,Low,Low,Yellow,5,1
WASP-6626p,296687,High,High,High,High,Red,5,0
KELT-5839j,284032,High,Medium,Medium,High,Red,1,0
HR 6998h,302443,Low,Low,Low,Low,Yellow,8,1
K2-1620s,278812,Medium,Medium,High,Low,Red,6,0
HR 6001s,307232,Low,Low,Low,Low,Yellow,1,1
LHS 9034x,319746,High,High,High,High,Blue,1,0
HR 2800m,327728,Low,Low,Medium,Low,Yellow,0,1
HD 4459i,326349,Low,Medium,Medium,Low,Yellow,5,1
HR 6641h,304601,Medium,Low,High,Medium,Red,5,0
WASP-5397u,326913,Low,Low,Medium,High,Yellow,2,0
Ross 6877f,299967,Medium,Low,Low,High,Red,7,1
Gliese 276c,335622,Low,Low,Low,Low,Yellow,1,1
TRAPPIST-3482x,296434,High,High,High,High,Red,5,0
TRAPPIST-8168e,315606,High,High,High,High,Yellow,0,0
WASP-9365r,338778,Low,Low,Low,Medium,Red,7,1
KELT-7983a,318472,High,High,High,High,Blue,2,0
Kepler-1686a,297916,High,High,High,High,Red,1,0
LHS 3039f,335393,Medium,High,Medium,Medium,Red,7,0
KELT-8224c,301699,Low,Medium,Low,Low,Yellow,8,1
K2-2369k,318093,Medium,Low,Low,Low,Yellow,4,1
TRAPPIST-6390h,306591,High,High,High,High,,2,0
TRAPPIST-9425z,314091,Low,High,High,Low,Red,5,0
HR 994e,332817,Medium,Low,Low,Low,Yellow,3,1
HR 2523i,265688,High,High,High,High,Red,4,0
HR 5690x,321755,Low,High,Low,Low,Yellow,4,1
Gliese 5845m,312384,Medium,Low,High,High,Red,8,1
K2-4458h,273945,Low,Low,High,Low,Yellow,7,1
Ross 6480i,310795,Medium,Low,Low,Low,,6,1
TRAPPIST-5716c,266624,Low,Low,Medium,Low,Yellow,5,1
LHS 7706n,324683,High,Low,Low,Low,Yellow,4,1
Gliese 3082y,334592,Low,Low,Low,Low,Blue,4,1
LHS 4065v,311278,High,Low,Low,Low,Red,4,1
LHS 6752l,303705,Low,High,Low,Low,Yellow,6,1
K2-5326f,297944,High,Medium,High,High,Red,3,0
HR 6303b,300016,Medium,Low,High,Medium,,2,0
TRAPPIST-2678p,284642,Low,Low,Low,High,Red,3,0
Kepler-561x,312943,High,High,High,High,Red,6,0
K2-1943y,308653,Low,Low,Low,Low,Yellow,6,1
Ross 9905h,297286,Low,Low,Low,Low,Red,6,1
HD 5581j,311622,Low,High,Medium,High,Yellow,4,1
LHS 5183o,310551,High,Low,Medium,Low,Red,4,1
Kepler-222q,329009,Medium,Low,High,Medium,Red,8,1
LHS 3701y,287908,High,Medium,High,High,Red,2,0
HR 5598l,319098,Low,Low,Low,Low,Yellow,5,1
HD 4813o,290240,High,High,Low,High,Red,0,0
WASP-9892g,307745,High,Medium,High,Medium,Yellow,4,0
Kepler-676n,267523,Medium,High,Medium,High,Red,8,0
TRAPPIST-8262x,322645,Low,High,Low,Low,Red,6,1
WASP-8991p,317260,High,High,High,High,Red,3,0
Gliese 5243g,316782,Low,Medium,Medium,Medium,Yellow,4,1
Ross 2683b,321203,Low,High,Low,Low,Yellow,4,1
Gliese 9734a,289904,High,High,High,High,Red,1,0
HR 5139g,339406,Medium,Low,Low,Low,Red,6,1
K2-839d,332779,Low,Low,Low,High,Yellow,6,1
WASP-8256e,305987,Medium,High,Low,Low,Yellow,6,1
LHS 9807s,315355,High,High,High,High,Yellow,4,0
HR 7035t,325763,Low,Low,Low,High,Blue,4,1
Gliese 9520w,295923,High,High,High,High,Red,6,0
KELT-7936w,313210,Low,Low,Medium,Low,Yellow,5,1
HD 8429h,336154,Low,Medium,Low,Low,Yellow,6,1
KELT-3727l,310411,Medium,Medium,Medium,Low,Yellow,8,1
WASP-5521o,310345,High,Medium,Low,Low,Yellow,4,1
HR 3800r,314456,Medium,Low,Low,Low,Yellow,7,1
HR 4514u,298882,High,High,High,Low,Blue,5,0
WASP-5263c,311417,Low,Low,Low,Low,Blue,6,1
Ross 128g,317273,Low,High,Low,Low,Yellow,7,1
WASP-5423u,307537,Low,Medium,Low,Medium,Yellow,7,1
Kepler-860v,325307,Low,Low,Medium,Low,Yellow,5,1
LHS 9455d,274267,Medium,Medium,Medium,High,Yellow,0,0
HR 3636u,313461,Low,Low,High,Medium,Yellow,5,1
Kepler-4589t,333211,High,High,Low,Low,Yellow,7,1
K2-2367d,306356,High,Medium,High,Medium,Red,6,0
WASP-6898k,315470,Medium,Low,High,Low,Blue,7,1
Ross 1714m,302903,High,High,Low,Low,Red,1,0
TRAPPIST-5045l,337694,Low,Low,Low,Low,Yellow,8,1
Kepler-7898v,268099,Low,High,High,High,Red,2,0
Gliese 3620l,312709,Low,Low,Low,Low,Yellow,4,1
Ross 5968i,317641,Low,Low,Medium,Medium,Yellow,1,1
TRAPPIST-7560u,305745,Low,Low,Low,Low,Yellow,5,1
LHS 8848u,300251,Medium,Low,Low,High,Red,2,0
LHS 7658v,313296,Low,Medium,Low,Medium,Yellow,6,1
WASP-7653n,316967,Low,High,High,High,Yellow,6,0
TRAPPIST-9322b,316763,High,High,High,High,Red,4,0
WASP-686i,310487,Low,High,Low,Low,Yellow,5,1
KELT-1979z,282551,High,High,Low,High,Red,0,0
Ross 2551g,283306,Medium,High,High,High,Blue,2,0
KELT-4123r,317480,Low,Low,High,Low,Blue,6,1
KELT-5509q,312616,Low,Medium,Low,Low,Yellow,5,1
Ross 7886q,288757,High,High,High,High,Yellow,4,0
HR 3579i,312465,Low,Low,High,Low,,8,1
Kepler-9675g,305731,Low,Low,Low,Low,Yellow,4,1
Ross 6377s,265210,High,Medium,High,Medium,,3,0
KELT-684a,317257,High,High,High,Low,Blue,6,0
KELT-1336q,300721,Low,Medium,Low,High,Yellow,5,1
HD 2414z,336607,High,High,Medium,Low,Yellow,5,1
TRAPPIST-8060o,303085,High,High,Low,High,,6,0
WASP-823p,300076,Medium,High,High,High,Red,5,0
Gliese 8520l,330599,High,High,High,High,Yellow,8,0
TRAPPIST-4528h,316811,High,High,High,High,,5,0
Ross 2389i,313230,High,High,High,High,Blue,2,0
LHS 1672e,286481,High,High,Medium,High,Red,6,0
Gliese 8733f,305787,High,Medium,Low,High,Yellow,5,1
Ross 1280g,319867,Low,Low,Low,High,Blue,8,1
HD 2663k,266653,High,Medium,Low,Low,Yellow,5,1
TRAPPIST-8949d,335443,Low,Low,Low,Medium,Yellow,8,1
K2-6489r,303940,Low,Medium,Low,High,Blue,6,1
HR 5499c,299611,High,Medium,High,High,Red,6,0
WASP-6695p,300733,Low,Low,High,Low,,8,1
Kepler-6775a,296891,High,High,High,Medium,Red,4,0
HR 1097u,321345,High,Medium,Low,Medium,Yellow,6,1
Kepler-7273z,293606,High,High,High,High,Blue,6,0
WASP-7657n,268929,High,Medium,Low,High,Blue,2,0
KELT-1982f,324680,Medium,Low,Low,Low,Yellow,8,1
Kepler-4393r,272313,High,High,High,High,Blue,0,0
LHS 5608f,311554,High,High,Low,Medium,Blue,2,0
Ross 8720x,325434,High,Low,Medium,Low,Yellow,1,1
HD 1783l,289756,Medium,Low,Low,Low,Blue,5,1
HR 2506v,311023,Medium,Medium,Medium,High,Yellow,4,0
LHS 7537c,314880,High,Medium,High,High,Red,3,0
K2-7057w,324331,Low,High,Low,Low,Yellow,7,1
Gliese 4921b,303473,High,High,High,Low,Red,2,0
WASP-4378x,273381,High,High,High,Low,Red,2,0
TRAPPIST-8912v,325531,Low,Low,High,Low,Yellow,1,1
TRAPPIST-3755e,278076,High,High,High,High,Yellow,2,0
TRAPPIST-9703u,311645,High,Medium,High,High,Red,5,0
TRAPPIST-3322d,296350,Low,High,High,Medium,Red,5,0
TRAPPIST-6647h,307347,High,Medium,Low,High,Yellow,5,0
HR 7382n,300096,Low,Low,Low,Low,Red,5,1
HR 1266w,306283,Low,Medium,High,Low,Yellow,4,1
KELT-8188g,305297,Low,Low,Medium,Low,Yellow,3,1
K2-4629q,337430,High,Low,Medium,Low,Yellow,4,1
HD 4059i,312708,High,High,High,High,Red,6,0
Kepler-3565u,279718,High,Medium,High,High,Red,8,0
TRAPPIST-5737h,284216,High,High,High,Medium,Red,6,0
K2-8526f,292482,High,Medium,High,High,Red,8,0
HR 5825j,329320,Low,Low,Low,Low,Red,3,1
TRAPPIST-251f,311990,High,Medium,High,Medium,Yellow,4,0
KELT-8088q,313958,Medium,Low,Low,High,Yellow,0,0
Gliese 4129e,303002,High,Low,Low,Low,Yellow,4,1
HD 4219o,299335,Medium,High,High,High,Red,6,0
KELT-5009f,339016,Low,Low,Low,Medium,Yellow,4,1
K2-7462z,302332,High,Medium,Low,High,Red,3,0
HD 7877d,273612,High,Medium,High,High,Red,1,0
Ross 5931v,316512,Low,Medium,Low,Medium,Red,6,1
WASP-5423v,332955,High,Low,Medium,High,Red,3,0
TRAPPIST-2310s,313558,High,Medium,Low,Low,Yellow,8,1
TRAPPIST-7082x,278373,High,High,High,High,Red,2,0
Gliese 2462l,301023,Low,Medium,Low,Low,,6,1
K2-5623m,327952,Low,Medium,Low,Low,Yellow,4,1
WASP-5926u,310139,High,Low,High,High,Red,4,0
TRAPPIST-3958l,315781,High,Low,High,High,Yellow,5,0
Gliese 1473y,328217,Low,Medium,Low,High,Blue,8,1
KELT-4437p,273722,High,High,High,High,Red,4,0
K2-9515z,295658,Low,Low,Low,Low,Yellow,7,1
HR 6828j,300948,High,High,High,High,,7,0
HD 7386l,281403,High,High,High,High,Red,5,0
TRAPPIST-6016q,321394,Low,Low,Low,Low,Yellow,4,1
HR 6721d,318026,High,High,Low,Low,Blue,3,0
Ross 8624d,316753,High,High,High,High,Yellow,3,0
Kepler-6647q,322821,High,High,High,High,Red,3,0
WASP-1222t,280003,High,High,High,High,Blue,6,0
Gliese 647f,284202,High,Low,High,Low,Red,2,0
Kepler-9336l,317388,High,High,High,High,Red,5,0
HD 7183n,304707,Medium,High,Medium,High,Blue,5,0
Kepler-3908h,308252,Low,Low,High,Low,Red,4,1
Kepler-2617l,337647,High,Low,Low,Low,Yellow,5,1
Kepler-3552t,302121,Low,Medium,Low,Low,Yellow,4,1
HR 7174c,275596,Low,High,Low,Medium,Yellow,4,1
Kepler-9663e,336331,High,Medium,High,High,Yellow,3,0
Ross 7810a,303965,Low,High,High,High,,1,0
Gliese 4199l,324426,Medium,Low,Low,Low,Blue,8,1
KELT-1392z,265040,High,High,High,High,Red,0,0
HR 3776g,305401,High,High,Low,Medium,Blue,3,0
TRAPPIST-7465p,331118,Low,Low,Medium,Medium,Yellow,3,1
Gliese 7265i,328878,Medium,High,High,Medium,Blue,4,0
K2-5139p,327793,High,High,High,Medium,Red,0,0
Gliese 3749g,335928,Low,Medium,Low,Low,Yellow,5,1
K2-4752q,284744,High,High,High,High,Blue,6,0
WASP-3295g,308362,Low,High,Low,High,Yellow,5,1
Gliese 4574i,305696,Low,Low,Low,Low,Yellow,7,1
LHS 4310t,292423,High,High,High,Medium,Red,7,0
HR 8873s,334690,Low,Low,Low,Low,,7,1
Gliese 1224f,282016,Medium,Low,Low,High,Yellow,6,0
TRAPPIST-23n,328017,Low,Low,Low,Low,Yellow,2,1
Kepler-5189j,316352,Low,Low,Low,High,Yellow,8,1
WASP-5155p,324107,Low,Low,Low,Low,Yellow,5,1
WASP-542d,316751,High,Low,Low,High,Yellow,1,1
KELT-8115q,300521,Low,High,Low,Low,Yellow,6,1
HR 3400t,306384,Low,Low,Low,Low,Yellow,5,1
HD 1217t,309478,Medium,High,High,Low,Blue,5,0
KELT-3691e,322976,Medium,Low,Low,Low,Yellow,7,1
Gliese 5451m,310670,High,Medium,Low,High,Red,4,0
LHS 8113o,331259,Medium,Low,Low,High,Blue,4,1
HR 4400q,281340,High,Low,Low,High,Blue,5,0
K2-75e,328171,Low,Low,Low,Medium,Yellow,1,1
Gliese 9605u,294019,Medium,Medium,High,High,Blue,4,0
LHS 2359g,337389,High,Medium,Low,Low,Yellow,3,1
K2-1476s,301094,Medium,Medium,High,Low,Yellow,6,1
WASP-7229v,306854,High,Low,Medium,High,Red,2,0
WASP-2705a,308300,High,Medium,High,High,Yellow,0,0
HD 665v,298130,Low,High,Low,High,Red,6,0
WASP-9534i,314481,High,Medium,High,High,Red,8,0
Kepler-5707m,317753,Low,Low,Low,High,Yellow,7,1
WASP-3517h,275096,High,High,Medium,High,Red,4,0
Gliese 1574i,272521,High,High,High,Medium,Blue,6,0
LHS 621q,315534,Low,Low,Medium,Low,Yellow,4,1
Kepler-4286j,316292,Medium,Low,High,Low,Yellow,8,1
Gliese 3633i,314543,Low,Low,Low,Low,Yellow,1,1
K2-6418w,316037,Low,Low,High,Low,Yellow,1,1
Gliese 1868b,282958,High,High,High,Medium,Red,2,0
Ross 823v,277248,Medium,High,Medium,High,Yellow,0,0
LHS 4503n,314492,High,High,High,Low,Red,5,0
Gliese 7274g,336511,Low,Low,High,Low,Yellow,5,1
KELT-5231o,269662,High,Low,Medium,High,Red,6,0
TRAPPIST-1378d,319440,Medium,Medium,Low,Medium,Yellow,1,1
K2-4697c,300597,High,High,Medium,High,Blue,0,0
WASP-3384j,311225,Low,Low,Low,Low,Yellow,2,1
TRAPPIST-9879b,328087,Low,Low,Medium,Low,Red,5,1
Kepler-58k,328128,Low,Medium,Medium,High,Yellow,4,1
HD 6509v,315756,High,Low,High,Low,Yellow,2,1
Gliese 9200m,290374,Low,High,Low,High,Red,3,0
HR 4083i,311836,Medium,Low,High,High,Red,4,0
Ross 2479j,335209,Low,Low,Low,Low,Yellow,6,1
Ross 2051v,333479,Medium,Medium,Low,Low,Yellow,6,1
TRAPPIST-15t,307761,Medium,High,Low,Low,Yellow,7,1
LHS 1885v,300852,High,High,Low,Low,Yellow,1,0
TRAPPIST-9522b,298892,High,Low,High,High,Yellow,5,0
K2-1046f,311444,High,Medium,High,High,Red,2,0
KELT-9958o,310805,Low,Medium,Low,Low,Yellow,8,1
K2-1002l,267638,Medium,High,High,Medium,Red,0,0
Ross 4069h,272330,High,Medium,High,Low,Red,3,0
KELT-5720m,320317,High,Low,Low,Low,,7,1
K2-8565i,307147,Low,High,High,Medium,Red,5,0
LHS 8334l,296266,High,High,High,High,Yellow,1,0
WASP-1689w,322777,Low,Medium,Low,Low,Yellow,4,1
Kepler-2288c,316417,High,High,High,Low,Blue,5,0
LHS 9646d,338395,Low,Low,Low,Low,Red,4,1
Kepler-7859a,270458,Medium,Low,High,High,Red,1,0
TRAPPIST-1182k,272865,High,High,Medium,Low,Yellow,8,1
KELT-9394x,301002,Medium,Low,Low,Low,Yellow,7,1
Kepler-9574v,313283,Medium,Low,Low,High,Yellow,4,1
Gliese 5972g,315234,Low,Low,Low,Medium,Yellow,6,1
Gliese 221k,314298,Low,High,High,Low,Yellow,5,1
TRAPPIST-1527z,284660,High,Medium,High,High,Red,4,0
Kepler-2158b,327444,Medium,Low,Low,Low,Yellow,8,1
WASP-6027n,307124,Low,Low,Medium,Low,Yellow,8,1
Gliese 1437i,333342,Low,Medium,Medium,Medium,Yellow,6,1
WASP-2488g,339179,Low,Low,Low,Low,Yellow,5,1
LHS 3655v,328354,Low,Low,Low,Low,Yellow,4,1
K2-5954u,299515,High,High,Low,High,Red,5,0
WASP-2122f,320210,Low,Medium,Low,Medium,Yellow,6,1
K2-8263w,312537,High,Medium,Medium,Low,Yellow,5,1
TRAPPIST-8679u,319170,Low,Low,Low,Low,,4,1
HR 7776c,284372,High,High,High,High,Red,6,0
K2-9859x,305851,Low,Low,Low,Low,Yellow,6,1
K2-4221p,290480,High,High,High,Medium,Red,1,0
Gliese 752x,281477,High,High,High,High,Yellow,1,0
K2-2824o,316169,Low,Low,High,Low,Yellow,5,1
HR 9568o,325638,Medium,Low,Medium,Medium,Yellow,5,1
KELT-8450g,319159,High,High,High,High,Red,1,0
LHS 1697g,272168,High,High,High,Medium,Blue,2,0
HD 9349v,317688,Low,High,Low,Low,Yellow,0,1
K2-5230t,332626,High,Low,Low,Low,Yellow,5,1
K2-4753c,338534,High,Medium,Low,Low,Yellow,5,1
Kepler-925o,291923,High,High,Low,High,Blue,5,0
Gliese 7226t,327117,High,Medium,High,High,Red,7,0
Kepler-19l,302827,High,High,High,Low,Yellow,4,0
Kepler-7038o,272121,High,High,High,High,Red,2,0
K2-8654u,318604,Low,Low,Low,Medium,Yellow,5,1
Kepler-7426s,316461,Low,High,Low,Low,Yellow,8,1
Gliese 2756n,318357,Low,High,Low,Low,Blue,6,1
LHS 3427i,313777,Low,High,Low,Low,Yellow,8,1
Ross 5801z,293088,High,Low,High,High,Blue,6,0
Gliese 4254u,315717,High,Medium,Low,Medium,Blue,5,0
K2-4535n,314622,High,High,Medium,High,Yellow,1,0
KELT-3591w,286152,High,High,Low,High,Red,6,0
K2-1890u,337010,Low,Medium,Low,Low,Yellow,5,1
TRAPPIST-4664k,304041,Medium,Low,High,High,Red,5,0
Kepler-1072q,304112,Low,Low,Medium,Low,Red,6,1
HR 629f,320156,Low,Low,Low,Low,,6,1
Kepler-9604w,325755,Low,Low,High,Low,Yellow,8,1
LHS 4454r,292806,Medium,Medium,Medium,High,Blue,4,0
Gliese 2046k,267142,Medium,Low,Medium,High,Yellow,6,0
Gliese 4193p,286126,High,Medium,Low,Low,Blue,5,0
LHS 4630t,286597,Low,High,Medium,High,Blue,0,0
TRAPPIST-8465a,286316,Low,High,High,Low,Red,3,0
Ross 5557p,321217,Low,High,Low,Low,Yellow,6,1
Ross 6600i,281767,Low,High,High,Medium,Blue,7,0
Ross 5167k,330565,Low,Low,Low,Low,Yellow,5,1
K2-5508i,306028,Low,Low,High,Low,Yellow,5,1
WASP-63a,339418,Low,Low,High,Low,Yellow,8,1
KELT-1499n,301825,High,High,High,High,Red,8,0
HR 8788y,301663,High,High,High,Medium,Red,1,0
Gliese 2724a,320067,Low,Medium,Low,Low,Yellow,8,1
TRAPPIST-3416o,336502,High,High,Low,High,,6,0
KELT-2843j,326956,High,Low,Low,Low,Yellow,4,1
LHS 3079u,271248,High,Medium,High,High,Yellow,5,0
WASP-3020u,337861,High,High,High,High,Red,5,0
Ross 2186b,311538,Low,Low,Medium,Low,Blue,4,1
TRAPPIST-9588v,301389,Low,Low,Low,Low,Yellow,4,1
LHS 9482p,339123,High,Low,Low,Low,Yellow,3,1
WASP-8667k,272125,High,High,High,Medium,Yellow,0,0
Gliese 4213p,292249,High,Low,High,High,Yellow,2,0
HR 5573i,306151,Low,Medium,Low,Low,Blue,1,1
Ross 7376b,300780,High,Medium,Low,Low,Yellow,8,1
HD 6508a,320745,Medium,Low,High,Low,Yellow,5,1
K2-323v,290988,High,High,Low,High,Blue,6,0
HR 6003w,329825,Low,Low,Low,Low,Yellow,6,1
KELT-3151v,317736,Low,Medium,Low,Low,Red,1,1
TRAPPIST-5647g,305849,Low,Low,High,Low,Red,6,0
Gliese 4129e,299014,High,Low,Low,Low,Red,8,0
LHS 3687j,306406,Low,High,Low,Low,Yellow,6,1
Gliese 7559c,339498,Low,Low,High,Low,Yellow,5,1
Kepler-2863g,298358,High,High,Medium,High,,5,0
TRAPPIST-739o,313213,High,High,Low,Medium,Red,2,0
HR 5751s,288416,High,Medium,High,Medium,Red,3,0
HR 6532g,339064,Low,Low,Low,Low,Yellow,2,1
LHS 3694u,330459,High,Low,Medium,Low,Yellow,6,1
Ross 1068c,265449,High,High,Low,Medium,Red,6,0
KELT-3991c,338406,Low,Low,Low,High,Yellow,4,1
K2-1490f,291152,Low,High,Low,High,Red,2,0
K2-2639e,268388,Low,High,High,Medium,Yellow,1,0
Gliese 4542b,301760,High,High,Medium,High,Red,0,0
HD 9569x,301951,High,Low,High,High,Blue,1,0
Ross 5645s,279771,High,High,High,High,Red,8,0
LHS 3536v,320913,Medium,High,High,Medium,,4,0
HD 210k,275332,Medium,Low,High,Medium,,6,0
WASP-6448g,309729,Medium,Medium,Medium,Low,Yellow,7,1
K2-2402i,322863,Low,Low,Low,High,Yellow,4,1
WASP-2410f,339742,Low,High,Low,Low,Yellow,5,1
HR 4790v,311634,High,Medium,High,High,Red,5,0
LHS 9623f,291254,Low,Medium,Medium,Low,Yellow,8,1
K2-1729l,317534,Low,Low,Low,Low,Red,6,1
HR 8790d,331406,Low,High,Low,Low,Yellow,6,1
HD 2313h,325560,High,High,High,High,Yellow,1,0
HD 338k,320218,Low,Low,Low,Low,Yellow,2,1
LHS 5761k,295844,Low,Low,High,High,Red,2,0
Ross 7156y,282963,High,Low,Low,High,Red,3,0
Ross 8790e,318100,Low,Medium,High,High,Blue,6,0
TRAPPIST-4911p,306372,Medium,Low,Low,Low,Yellow,5,1
HD 8314t,328979,High,Medium,Low,Medium,Yellow,3,1
LHS 4296o,339164,Low,Low,Low,Medium,,4,1
TRAPPIST-7488b,320655,Low,Low,Low,Medium,Yellow,6,1
Gliese 209q,288790,High,Medium,Medium,High,Blue,1,0
HR 2522w,327866,Low,Low,Low,Low,,8,1
Gliese 1374q,330414,Low,Medium,Low,Low,Yellow,5,1
K2-1635k,312115,Low,Low,Low,Low,Yellow,5,1
KELT-2024r,297039,Low,Medium,Low,High,Red,8,1
Gliese 5431m,289670,High,High,High,High,Red,3,0
KELT-2187l,323301,Low,High,Medium,Low,Yellow,2,1
TRAPPIST-9346u,283474,High,Medium,High,Low,Red,0,0
KELT-5504w,294133,High,High,High,Low,Red,6,0
LHS 4180u,323342,High,Low,High,High,Blue,8,0
HR 1053t,312011,Low,Low,Low,Low,Yellow,7,1
Kepler-241a,332751,Low,Low,Medium,High,Blue,8,1
LHS 2449e,339198,Medium,Medium,Low,Low,Red,5,1
WASP-1660q,299661,Low,High,High,High,Yellow,7,0
HR 3583q,308179,Low,Medium,High,High,Red,4,0
Kepler-2551o,338770,Medium,High,Low,High,Red,2,0
Ross 5076b,280240,High,High,Medium,High,Red,6,0
